"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","Significance"
5.73127136770444e-87,-2.87754977145016,0.043,0.279,1.24712464961249e-82,"FRMD3","Downregulated in Tumor"
7.1741990672162e-87,-4.98553104484808,0.006,0.204,1.56110571702625e-82,"CNTNAP3B","Downregulated in Tumor"
7.50137999325671e-87,-3.9808809359362,0.015,0.224,1.63230028653266e-82,"CMYA5","Downregulated in Tumor"
1.36314557669583e-86,-1.71333581274729,0.154,0.443,2.96620477489012e-82,"MAGEF1","Downregulated in Tumor"
1.50309692319248e-86,-3.18350428734834,0.024,0.244,3.27073890486683e-82,"YAP1","Downregulated in Tumor"
1.81019807147488e-86,-1.28213085971783,0.34,0.66,3.93899100352934e-82,"GLRX","Downregulated in Tumor"
3.34385148012601e-86,-2.01315904822779,0.098,0.366,7.27622082075421e-82,"HSD11B1L","Downregulated in Tumor"
3.98808629594496e-86,-2.53357382959419,0.033,0.262,8.67807577997623e-82,"FHL2","Downregulated in Tumor"
5.57007213268027e-86,-1.05442433818341,0.394,0.706,1.21204769607123e-81,"UBE2E1","Downregulated in Tumor"
5.68893946313793e-86,-1.01823534434787,0.349,0.695,1.23791322717881e-81,"SPTBN1","Downregulated in Tumor"
5.85612675387179e-86,-1.2746275517428,0.26,0.566,1.2742931816425e-81,"AK6","Downregulated in Tumor"
1.26591760019428e-85,-1.52941124517014,0.19,0.488,2.75463669802276e-81,"NIFK","Downregulated in Tumor"
1.74287750111468e-85,-2.22299070830084,0.064,0.313,3.79250144242554e-81,"VCL","Downregulated in Tumor"
2.52391180481742e-85,-6.1653520824329,0.003,0.193,5.4920320872827e-81,"ADCYAP1R1","Downregulated in Tumor"
3.23546436500516e-85,-2.16663962829336,0.094,0.359,7.04037045825123e-81,"NOL3","Downregulated in Tumor"
4.53763742744456e-85,-1.05549435234099,0.413,0.706,9.87389904211936e-81,"CCDC124","Downregulated in Tumor"
4.61233455115593e-85,-6.07224267804141,0.003,0.192,1.00364399833153e-80,"FGFR3","Downregulated in Tumor"
4.92122589434507e-85,-1.77094053657956,0.08,0.344,1.07085875460949e-80,"ZEB1","Downregulated in Tumor"
6.80434731994969e-85,-5.30443827440822,0.004,0.195,1.48062597682105e-80,"WWC1","Downregulated in Tumor"
7.2398367497051e-85,-4.5132753858532,0.01,0.207,1.57538847673583e-80,"TENM1","Downregulated in Tumor"
8.73114921529198e-85,-2.32449789993983,0.072,0.323,1.89989806924754e-80,"MEGF8","Downregulated in Tumor"
9.28474549249901e-85,-3.02985091159411,0.037,0.264,2.02036061916778e-80,"SLC38A1","Downregulated in Tumor"
1.83122842143169e-84,-1.52943582448271,0.173,0.468,3.98475304503535e-80,"MAP9","Downregulated in Tumor"
2.74382261646166e-84,-5.86925565587756,0.003,0.191,5.97055801342057e-80,"ADD2","Downregulated in Tumor"
3.0841999675288e-84,-3.56204604823697,0.056,0.288,6.71121912934268e-80,"CP","Downregulated in Tumor"
4.15257080536078e-84,-5.27038755313118,0.006,0.197,9.03599407246505e-80,"STAC2","Downregulated in Tumor"
6.10292803251723e-84,-5.38887116922363,0.004,0.193,1.32799713987575e-79,"MSI1","Downregulated in Tumor"
6.39259702260223e-84,-2.0160344361546,0.099,0.364,1.39102911211825e-79,"LINC00511","Downregulated in Tumor"
8.4410825484199e-84,-2.09363178675011,0.077,0.33,1.83677956253617e-79,"HYAL2","Downregulated in Tumor"
1.32663430732041e-83,-1.84010305396517,0.115,0.387,2.88675625272922e-79,"SEPTIN11","Downregulated in Tumor"
1.8573061734854e-83,-2.6710109782876,0.036,0.262,4.04149823350423e-79,"GUCY1A2","Downregulated in Tumor"
2.1264534567148e-83,-6.73093021921722,0.002,0.185,4.6271627218114e-79,"PIRT","Downregulated in Tumor"
2.17188509762421e-83,-5.39561274710268,0.005,0.193,4.72602197243027e-79,"MAPK4","Downregulated in Tumor"
2.41727774966813e-83,-2.56151157150605,0.059,0.299,5.25999638327784e-79,"TP53I3","Downregulated in Tumor"
2.50652086639985e-83,-1.77007783797548,0.129,0.406,5.45418940528608e-79,"ZNF226","Downregulated in Tumor"
2.97112505267041e-83,-4.90344434205339,0.012,0.208,6.46516811461082e-79,"PGAM2","Downregulated in Tumor"
3.56662757869948e-83,-1.57971263901532,0.18,0.469,7.76098161125006e-79,"DCAF13","Downregulated in Tumor"
8.92718836934745e-83,-1.67863017674676,0.159,0.44,1.94255618917e-78,"LRIG1","Downregulated in Tumor"
1.10110426795828e-82,-1.04542684841108,0.462,0.725,2.39600288707722e-78,"LSM4","Downregulated in Tumor"
1.11256442272641e-82,-1.23799386205567,0.31,0.607,2.42094018385267e-78,"EIF3B","Downregulated in Tumor"
1.16421391312271e-82,-2.76577770054186,0.038,0.261,2.53332947495502e-78,"PLEKHA4","Downregulated in Tumor"
1.32562841029314e-82,-3.52060741099011,0.022,0.229,2.88456742079787e-78,"MID1","Downregulated in Tumor"
1.3544558015834e-82,-2.27726796740777,0.086,0.34,2.94729582424547e-78,"WEE1","Downregulated in Tumor"
1.49085458470787e-82,-4.24856545068188,0.016,0.216,3.24409957632433e-78,"PCDH8","Downregulated in Tumor"
3.78742874810619e-82,-3.58151624716602,0.019,0.223,8.24144495587907e-78,"NME5","Downregulated in Tumor"
3.96555563301092e-82,-4.40505908907151,0.009,0.2,8.62904905743176e-78,"EPHA4","Downregulated in Tumor"
6.37905992872728e-82,-1.19826670490563,0.315,0.614,1.38808344049106e-77,"UBA2","Downregulated in Tumor"
6.42125653023926e-82,-2.07384478263792,0.092,0.348,1.39726542098006e-77,"ARMCX2","Downregulated in Tumor"
6.42540066768184e-82,-3.47803338909845,0.02,0.224,1.39816718528757e-77,"DNM1","Downregulated in Tumor"
7.30551511097264e-82,-4.80008422997992,0.01,0.201,1.58968008814765e-77,"C2orf80","Downregulated in Tumor"
8.61067967523711e-82,-1.49933619489533,0.185,0.474,1.8736838973316e-77,"COPS4","Downregulated in Tumor"
9.39252469708587e-82,-3.44280554817965,0.025,0.233,2.04381337408589e-77,"TMEM200C","Downregulated in Tumor"
1.23120018627296e-81,-1.93310630119382,0.114,0.379,2.67909160532997e-77,"GRAMD2B","Downregulated in Tumor"
1.69570398221486e-81,-1.05258479929353,0.403,0.692,3.68985186529953e-77,"ATP5F1A","Downregulated in Tumor"
1.7772595143557e-81,-3.5722570414347,0.021,0.224,3.86731670323799e-77,"C1orf53","Downregulated in Tumor"
2.49364108099724e-81,-1.34995286777255,0.255,0.546,5.42616299225e-77,"MRPL36","Downregulated in Tumor"
2.91402677891268e-81,-4.39096121645289,0.01,0.2,6.34092227091398e-77,"AC004540.1","Downregulated in Tumor"
5.17101556943617e-81,-2.96251123738461,0.035,0.252,1.12521298790931e-76,"CLDN12","Downregulated in Tumor"
6.09711830402201e-81,-1.76153109532646,0.15,0.424,1.32673294295519e-76,"PAICS","Downregulated in Tumor"
8.00900436669628e-81,-4.39617312583992,0.012,0.204,1.74275935019311e-76,"MMP16","Downregulated in Tumor"
8.56104338875714e-81,-4.79713543990704,0.006,0.192,1.86288304139355e-76,"NEBL","Downregulated in Tumor"
1.08845237159078e-80,-3.68820106835388,0.021,0.223,2.36847236058154e-76,"HOXB2","Downregulated in Tumor"
1.80215642707469e-80,-3.03160069354407,0.031,0.243,3.92149238531453e-76,"FBXW9","Downregulated in Tumor"
1.97517887687517e-80,-3.57235889071402,0.016,0.213,4.29798923608038e-76,"RASL12","Downregulated in Tumor"
3.79222955680352e-80,-1.15604664926317,0.284,0.599,8.25189151560446e-76,"RAB13","Downregulated in Tumor"
4.03400501093987e-80,-2.30508945701503,0.058,0.293,8.77799490380517e-76,"NCALD","Downregulated in Tumor"
6.91592193418867e-80,-5.44302693927053,0.004,0.184,1.50490461287945e-75,"AC234582.1","Downregulated in Tumor"
7.32235226527252e-80,-1.11847438568369,0.284,0.589,1.5933438529233e-75,"KHDRBS3","Downregulated in Tumor"
8.1677808705068e-80,-5.1653520824329,0.005,0.186,1.77730911742228e-75,"KCNIP4","Downregulated in Tumor"
8.29248719693593e-80,-6.57633334947669,0.002,0.178,1.80444521405326e-75,"BMPR1B","Downregulated in Tumor"
8.86749439926652e-80,-4.84389353841734,0.006,0.189,1.92956678128039e-75,"HOXA9","Downregulated in Tumor"
1.33348355550667e-79,-1.51286170985298,0.242,0.523,2.90166021678252e-75,"PAFAH1B3","Downregulated in Tumor"
1.51026771783573e-79,-2.41681810484374,0.18,0.456,3.28634255401055e-75,"CCL2","Downregulated in Tumor"
1.5450118717403e-79,-1.1919162642809,0.284,0.58,3.36194583290689e-75,"PRPF31","Downregulated in Tumor"
1.77933593678981e-79,-2.41511547528548,0.056,0.287,3.87183499845463e-75,"NADK2","Downregulated in Tumor"
1.93383680466368e-79,-2.29858228389452,0.05,0.279,4.20802888694817e-75,"LINC00472","Downregulated in Tumor"
2.04744495243269e-79,-2.59098957841168,0.035,0.25,4.45524021649353e-75,"SLC7A11","Downregulated in Tumor"
2.54033278287665e-79,-1.78076516567531,0.136,0.403,5.52776413553958e-75,"CCDC106","Downregulated in Tumor"
3.33851373213701e-79,-1.28011341619433,0.267,0.557,7.26460588113012e-75,"MPLKIP","Downregulated in Tumor"
1.0129582303779e-78,-2.93262956511516,0.028,0.235,2.20419710930231e-74,"PYCR1","Downregulated in Tumor"
1.21620715916666e-78,-1.72783891938786,0.382,0.667,2.64646677834666e-74,"TTYH1","Downregulated in Tumor"
1.36018479315261e-78,-2.13703860912511,0.09,0.337,2.95976210990008e-74,"STEAP3","Downregulated in Tumor"
1.7317126959543e-78,-1.42243073201659,0.213,0.495,3.76820682639655e-74,"PEX2","Downregulated in Tumor"
1.79869881400593e-78,-1.35697215497453,0.248,0.537,3.91396861927691e-74,"SMOX","Downregulated in Tumor"
2.03724122068586e-78,-1.88898035222656,0.105,0.361,4.43303689621244e-74,"ZNF91","Downregulated in Tumor"
2.43315374593806e-78,-1.15003610242712,0.318,0.61,5.29454255116122e-74,"MRPS12","Downregulated in Tumor"
2.68460520457357e-78,-4.68937518442348,0.007,0.189,5.8417009251521e-74,"LHFPL3","Downregulated in Tumor"
3.38552348280776e-78,-4.77662284258133,0.007,0.187,7.36689909858969e-74,"ALDH1L1","Downregulated in Tumor"
3.46871349275198e-78,-2.67062232121605,0.028,0.236,7.54792056022832e-74,"PXDN","Downregulated in Tumor"
3.62626484034241e-78,-3.70666384878437,0.016,0.209,7.89075229258508e-74,"PXYLP1","Downregulated in Tumor"
4.70327851098817e-78,-5.23323455471372,0.005,0.183,1.02343340399103e-73,"ARX","Downregulated in Tumor"
6.68691934870959e-78,-2.68113319244278,0.046,0.265,1.45507365027921e-73,"BEND6","Downregulated in Tumor"
6.95858804841226e-78,-4.47037742741549,0.011,0.195,1.51418875933451e-73,"UST","Downregulated in Tumor"
1.01276340504765e-77,-5.0207397009123,0.006,0.184,2.20377316938368e-73,"MPP6","Downregulated in Tumor"
1.13540709645458e-77,-5.22752090351933,0.004,0.18,2.47064584188516e-73,"EPHB1","Downregulated in Tumor"
1.34373738966666e-77,-6.73292795095701,0.002,0.174,2.92397255991464e-73,"NPSR1","Downregulated in Tumor"
2.23454659201249e-77,-2.89037743885226,0.109,0.355,4.86237338421918e-73,"LPL","Downregulated in Tumor"
2.32185066224895e-77,-1.23036706079923,0.273,0.565,5.05234704105371e-73,"MAP4","Downregulated in Tumor"
2.53126019443914e-77,-1.07540516890948,0.335,0.633,5.50802218309956e-73,"UBE2V2","Downregulated in Tumor"
2.67517974841093e-77,-3.30051166571453,0.024,0.223,5.82119113254218e-73,"RHPN2","Downregulated in Tumor"
2.71401909993681e-77,-1.56849653569601,0.15,0.421,5.9057055614625e-73,"RFK","Downregulated in Tumor"
2.81968551139961e-77,-7.71754084199005,0.001,0.17,6.13563567280555e-73,"LRRC55","Downregulated in Tumor"
2.89770882521801e-77,-3.32959493773166,0.018,0.211,6.30541440367439e-73,"PDGFRA","Downregulated in Tumor"
3.16142874502358e-77,-1.77240835400467,0.159,0.424,6.87926894917132e-73,"RRAS","Downregulated in Tumor"
3.55865869313747e-77,-2.50830342789068,0.05,0.273,7.74364131626714e-73,"SYDE1","Downregulated in Tumor"
3.65379401825371e-77,-1.05952329076435,0.349,0.639,7.95065578372008e-73,"MRPL40","Downregulated in Tumor"
4.26986639384477e-77,-1.28893187299616,0.268,0.551,9.29122927300621e-73,"NCBP2","Downregulated in Tumor"
4.30183083763406e-77,-2.7744808942848,0.042,0.258,9.36078390269171e-73,"ENC1","Downregulated in Tumor"
4.77533772170426e-77,-1.89553914396804,0.105,0.36,1.03911348824285e-72,"MSMO1","Downregulated in Tumor"
4.93884159082656e-77,-5.22263132799803,0.008,0.188,1.07469193016386e-72,"CX3CL1","Downregulated in Tumor"
8.24775858701632e-77,-2.146287176474,0.068,0.304,1.79471226853475e-72,"MDFI","Downregulated in Tumor"
1.03727377921505e-76,-4.03049050107613,0.012,0.197,2.25710774357195e-72,"TNFRSF19","Downregulated in Tumor"
1.07663236489247e-76,-6.12245412399518,0.003,0.174,2.34275202600602e-72,"PLXNA4","Downregulated in Tumor"
1.09482700846219e-76,-1.53240274660123,0.166,0.441,2.38234357041373e-72,"PDRG1","Downregulated in Tumor"
1.09786019705407e-76,-2.20239415313586,0.073,0.308,2.38894378878966e-72,"NME7","Downregulated in Tumor"
1.17242080808952e-76,-2.06668315269951,0.084,0.325,2.5511876784028e-72,"SLC27A5","Downregulated in Tumor"
1.49633459418638e-76,-2.35401364645679,0.054,0.279,3.25602407694956e-72,"IFT81","Downregulated in Tumor"
3.35629814678114e-76,-1.29943608564168,0.235,0.518,7.30330476739577e-72,"BOD1","Downregulated in Tumor"
4.11817460195134e-76,-1.0686526100724,0.835,0.918,8.96114793384611e-72,"PGK1","Downregulated in Tumor"
4.31154372507151e-76,-3.27756158601892,0.024,0.221,9.38191914575561e-72,"TMEM255A","Downregulated in Tumor"
4.92001391547285e-76,-2.70244102942563,0.039,0.251,1.07059502800689e-71,"B4GALNT4","Downregulated in Tumor"
5.39330674923806e-76,-1.78156551713849,0.119,0.376,1.1735835486342e-71,"B4GAT1","Downregulated in Tumor"
5.84378517007298e-76,-8.11858821578292,0.031,0.228,1.27160765300788e-71,"SAA2","Downregulated in Tumor"
5.89611538046915e-76,-1.72759450665397,0.109,0.364,1.28299470679009e-71,"PKIG","Downregulated in Tumor"
7.45417116650182e-76,-2.46064505081679,0.039,0.252,1.6220276458308e-71,"NREP","Downregulated in Tumor"
9.05307326346175e-76,-2.55766950521166,0.049,0.267,1.96994874212928e-71,"SNTA1","Downregulated in Tumor"
1.13535693621746e-75,-4.05070951649177,0.011,0.193,2.47053669320919e-71,"SOX5","Downregulated in Tumor"
1.23858698870923e-75,-5.16647874788718,0.002,0.169,2.69516528743128e-71,"IL33","Downregulated in Tumor"
1.26273751118787e-75,-4.74529650838743,0.007,0.182,2.7477168243448e-71,"NUDT11","Downregulated in Tumor"
1.28806916811539e-75,-1.3034112368621,0.235,0.517,2.8028385098191e-71,"RHBDD2","Downregulated in Tumor"
1.30118052465345e-75,-1.42247353388434,0.426,0.672,2.83136882164591e-71,"FAM162A","Downregulated in Tumor"
1.73621436992485e-75,-1.98485243435259,0.099,0.344,3.77800246895648e-71,"L3HYPDH","Downregulated in Tumor"
1.78130349133479e-75,-5.83068799961807,0.003,0.173,3.87611639714451e-71,"SLC47A2","Downregulated in Tumor"
3.23336650436213e-75,-4.37223791750183,0.009,0.186,7.03580551349199e-71,"GSTM5","Downregulated in Tumor"
3.67697863888159e-75,-1.8279096807783,0.043,0.262,8.00110551820633e-71,"GGT5","Downregulated in Tumor"
3.79388894525216e-75,-2.30749725031491,0.057,0.281,8.25550234486871e-71,"NLGN1","Downregulated in Tumor"
4.12258457734676e-75,-1.04403910445313,0.348,0.641,8.97074404030655e-71,"RBM42","Downregulated in Tumor"
5.08497766016532e-75,-1.67755190175159,0.149,0.41,1.10649113885197e-70,"CCZ1","Downregulated in Tumor"
5.26644593631833e-75,-3.65765038630842,0.019,0.207,1.14597863574287e-70,"SLC16A4","Downregulated in Tumor"
7.32599809154709e-75,-6.8715602810336,0.001,0.166,1.59413718472065e-70,"AC090152.1","Downregulated in Tumor"
7.53664093557445e-75,-1.40789511126887,0.177,0.458,1.639973067581e-70,"TSPAN13","Downregulated in Tumor"
7.94753738650903e-75,-2.68165822248711,0.04,0.25,1.72938413530437e-70,"PCOLCE2","Downregulated in Tumor"
8.28234346194141e-75,-3.30508945701503,0.027,0.222,1.80223793731845e-70,"CSRNP3","Downregulated in Tumor"
8.67818541538949e-75,-1.3532722865122,0.227,0.504,1.88837314638875e-70,"EBPL","Downregulated in Tumor"
9.44113601331932e-75,-1.87373127468459,0.099,0.346,2.05439119649828e-70,"DAG1","Downregulated in Tumor"
1.09999571709395e-74,-5.12245412399518,0.006,0.178,2.39359068039644e-70,"AC004540.2","Downregulated in Tumor"
1.58106138128972e-74,-3.44914504843349,0.02,0.209,3.44038956568643e-70,"P2RY1","Downregulated in Tumor"
1.67973691869156e-74,-1.95783372800897,0.085,0.326,3.65510753507283e-70,"ZNF83","Downregulated in Tumor"
1.73198070113539e-74,-5.04595598652114,0.005,0.175,3.76879000567061e-70,"ROBO2","Downregulated in Tumor"
2.13625969692839e-74,-3.42666349306165,0.02,0.209,4.64850110051618e-70,"MXRA5","Downregulated in Tumor"
2.76373817920721e-74,-1.92935063529612,0.119,0.371,6.01389427795488e-70,"SEMA5A","Downregulated in Tumor"
3.38851950624661e-74,-5.72089985407996,0.003,0.17,7.37341844559263e-70,"TC2N","Downregulated in Tumor"
3.95440595648854e-74,-2.73776490568606,0.023,0.217,8.60478736131906e-70,"CALCRL","Downregulated in Tumor"
4.01900053685346e-74,-2.09839201242685,0.09,0.328,8.74534516819314e-70,"CASK","Downregulated in Tumor"
5.88726761059681e-74,-5.53647528294253,0.004,0.172,1.28106943206587e-69,"TMIE","Downregulated in Tumor"
1.45818718767049e-73,-1.65966921871405,0.145,0.404,3.17301532037099e-69,"PKD1","Downregulated in Tumor"
1.50918241315386e-73,-1.24226945332179,0.264,0.546,3.28398093102279e-69,"PSIP1","Downregulated in Tumor"
2.61815341951607e-73,-1.28846407543411,0.245,0.524,5.69710184086697e-69,"SPTAN1","Downregulated in Tumor"
2.66007751530713e-73,-1.91451212632048,0.097,0.339,5.78832867330832e-69,"SLC39A10","Downregulated in Tumor"
3.2894017746538e-73,-1.22043415753645,0.29,0.572,7.15773826164666e-69,"CDC34","Downregulated in Tumor"
4.52364088826952e-73,-1.0140477998714,0.349,0.638,9.84344257287448e-69,"NDUFS3","Downregulated in Tumor"
4.82249011561928e-73,-1.11868631030778,0.338,0.627,1.04937384915876e-68,"UPF3A","Downregulated in Tumor"
6.05516856127979e-73,-3.06016984574084,0.032,0.229,1.31760467893448e-68,"ZNF528-AS1","Downregulated in Tumor"
6.31352610085277e-73,-6.47255289157371,0.002,0.163,1.37382327954556e-68,"FAM43B","Downregulated in Tumor"
8.04123488322171e-73,-4.08938998465583,0.011,0.186,1.74977271058904e-68,"LRP1B","Downregulated in Tumor"
8.88269140391702e-73,-1.56777346375576,0.149,0.409,1.93287364949234e-68,"IFT43","Downregulated in Tumor"
9.11002644012585e-73,-4.51268205043834,0.009,0.181,1.98234175337139e-68,"RNF175","Downregulated in Tumor"
9.45487537898756e-73,-2.01373427275055,0.085,0.32,2.05738088246769e-68,"AP4M1","Downregulated in Tumor"
1.08015336200194e-72,-1.89258032024988,0.097,0.337,2.35041371571622e-68,"FHL3","Downregulated in Tumor"
1.3437726898757e-72,-3.51594237960193,0.016,0.198,2.92404937316952e-68,"WTIP","Downregulated in Tumor"
1.61798383191384e-72,-1.55073345800128,0.167,0.43,3.52073281824452e-68,"IRF2BPL","Downregulated in Tumor"
1.66338778816521e-72,-1.19689829768206,0.279,0.554,3.61953182704749e-68,"UNC50","Downregulated in Tumor"
1.8713343870462e-72,-3.67650573472151,0.016,0.196,4.07202362621252e-68,"GPR162","Downregulated in Tumor"
2.11501364511287e-72,-3.1859780358584,0.021,0.208,4.60226969176561e-68,"GP1BB","Downregulated in Tumor"
3.59900902831981e-72,-2.53585356561298,0.072,0.296,7.83144364562391e-68,"SLC39A8","Downregulated in Tumor"
4.25283609895998e-72,-4.33025900910858,0.01,0.181,9.25417135133692e-68,"ATP13A4","Downregulated in Tumor"
4.97187563296375e-72,-4.42849084611265,0.008,0.178,1.08188013773291e-67,"IGF2BP3","Downregulated in Tumor"
5.06838053560537e-72,-1.11021052824043,0.316,0.596,1.10287960454773e-67,"UGP2","Downregulated in Tumor"
5.2538794080913e-72,-3.56712983446072,0.015,0.194,1.14324415920067e-67,"NTRK3","Downregulated in Tumor"
5.26396037413632e-72,-1.23831818308206,0.16,0.433,1.14543777741206e-67,"LIFR","Downregulated in Tumor"
5.45639802723881e-72,-1.34528160273638,0.188,0.461,1.18731221072716e-67,"IFT57","Downregulated in Tumor"
5.570256843145e-72,-1.70863431502723,0.124,0.375,1.21208788906835e-67,"PLPPR2","Downregulated in Tumor"
5.93473189449119e-72,-2.18880218736574,0.076,0.302,1.29139766024128e-67,"CCDC28B","Downregulated in Tumor"
6.19104390172291e-72,-1.08244983503982,0.337,0.612,1.34717115301491e-67,"STARD3NL","Downregulated in Tumor"
7.32200052565488e-72,-1.56033130493517,0.164,0.425,1.5932673143825e-67,"RUVBL2","Downregulated in Tumor"
9.31063934742734e-72,-1.98653946849587,0.536,0.728,2.02599512200019e-67,"VEGFA","Downregulated in Tumor"
9.95890641637842e-72,-1.68147570682605,0.152,0.409,2.16705803620394e-67,"FAM126A","Downregulated in Tumor"
1.01829112137506e-71,-1.6021881719903,0.153,0.411,2.21580148011212e-67,"GGCT","Downregulated in Tumor"
1.24529187936923e-71,-1.6516894145503,0.168,0.425,2.70975512950745e-67,"TWSG1","Downregulated in Tumor"
1.53567627200009e-71,-2.50520208531752,0.048,0.256,3.34163156787221e-67,"XPR1","Downregulated in Tumor"
1.61777183220584e-71,-1.01308951684654,0.359,0.643,3.5202715068799e-67,"DGUOK","Downregulated in Tumor"
1.92118187716629e-71,-1.81991791536222,0.119,0.363,4.18049176471386e-67,"PTGR1","Downregulated in Tumor"
1.96055426793234e-71,-3.41643993676981,0.021,0.205,4.26616608702078e-67,"GSPT2","Downregulated in Tumor"
3.3499532610009e-71,-1.62456654218653,0.129,0.382,7.28949829593795e-67,"DMWD","Downregulated in Tumor"
3.45075658361693e-71,-2.43486841588337,0.03,0.225,7.50884632595043e-67,"SRPX2","Downregulated in Tumor"
4.00025533841042e-71,-1.33786024488921,0.238,0.512,8.70455561638108e-67,"MSI2","Downregulated in Tumor"
4.18327258770304e-71,-1.73405675728366,0.123,0.369,9.10280115084183e-67,"SNX7","Downregulated in Tumor"
4.79865108658173e-71,-1.41036741273001,0.205,0.475,1.04418647644018e-66,"ROCK2","Downregulated in Tumor"
5.2543757516208e-71,-2.71630133712261,0.037,0.236,1.14335216355269e-66,"RAB6B","Downregulated in Tumor"
5.82169141715306e-71,-1.55115619825298,0.151,0.41,1.2668000523725e-66,"TMEM263","Downregulated in Tumor"
7.13508431206688e-71,-5.11430328287432,0.004,0.166,1.55259434630575e-66,"CACHD1","Downregulated in Tumor"
7.87783976698552e-71,-2.74406132420163,0.044,0.251,1.71421793329605e-66,"TM4SF1","Downregulated in Tumor"
8.08176596749824e-71,-2.24269896103673,0.069,0.289,1.75859227452762e-66,"SLC40A1","Downregulated in Tumor"
8.40950956408743e-71,-1.51360523268028,0.097,0.335,1.82990928114542e-66,"CCN2","Downregulated in Tumor"
9.0258757404125e-71,-1.26923832231238,0.245,0.52,1.96403056111376e-66,"TADA3","Downregulated in Tumor"
9.57578797839285e-71,-1.34531400132644,0.177,0.442,2.08369146409828e-66,"SYTL2","Downregulated in Tumor"
1.43091018931034e-70,-2.60933162503415,0.046,0.25,3.1136605719393e-66,"SRD5A1","Downregulated in Tumor"
1.60015291899894e-70,-3.872455530855,0.013,0.186,3.4819327517417e-66,"DZIP1","Downregulated in Tumor"
2.61044122854654e-70,-1.45789360269659,0.188,0.449,5.68032011331727e-66,"CNOT4","Downregulated in Tumor"
3.10405654598589e-70,-2.12187344576601,0.033,0.231,6.75442704406529e-66,"CCDC80","Downregulated in Tumor"
4.03651357017132e-70,-5.12430018316056,0.004,0.164,8.7834535286928e-66,"S100A3","Downregulated in Tumor"
4.69292385542489e-70,-1.20533833083757,0.312,0.589,1.02118023094046e-65,"ODC1","Downregulated in Tumor"
5.19963782466325e-70,-1.10608769821022,0.378,0.649,1.13144119064672e-65,"TLE5","Downregulated in Tumor"
5.25400997915433e-70,-4.39523904031627,0.008,0.173,1.14327257146398e-65,"FAM182A","Downregulated in Tumor"
7.33370263807663e-70,-2.81950715026269,0.024,0.21,1.59581369404547e-65,"PTPRG","Downregulated in Tumor"
1.20054134612168e-69,-4.52345378987374,0.008,0.172,2.61237796916078e-65,"MAPK12","Downregulated in Tumor"
1.49727801724462e-69,-5.05592037273948,0.005,0.164,3.2580769655243e-65,"SMO","Downregulated in Tumor"
1.78150040574968e-69,-3.19404751543336,0.024,0.208,3.8765448829113e-65,"CNTNAP1","Downregulated in Tumor"
1.85157817983157e-69,-5.62067930273746,0.003,0.16,4.0290341193135e-65,"ARHGEF26-AS1","Downregulated in Tumor"
2.10981821620388e-69,-1.23116868053447,0.249,0.526,4.59096443845964e-65,"POP7","Downregulated in Tumor"
2.30166074576625e-69,-1.59790663632038,0.128,0.377,5.00841378278736e-65,"NPAS3","Downregulated in Tumor"
2.51567048992325e-69,-2.34551626838005,0.056,0.266,5.474098986073e-65,"WDR34","Downregulated in Tumor"
3.05873317411846e-69,-4.29162634950552,0.01,0.175,6.65580338688176e-65,"ITGA3","Downregulated in Tumor"
3.14254783434636e-69,-1.29185265870653,0.21,0.48,6.83818408753767e-65,"AC010642.2","Downregulated in Tumor"
3.185829417369e-69,-1.69108285285038,0.126,0.371,6.93236481219495e-65,"NUP42","Downregulated in Tumor"
3.35839569917295e-69,-2.9304787691012,0.034,0.225,7.30786904140035e-65,"ENHO","Downregulated in Tumor"
3.92281080870732e-69,-4.02195052351035,0.012,0.181,8.53603631974712e-65,"GCK","Downregulated in Tumor"
5.46611610866888e-69,-1.92077921244664,0.094,0.325,1.18942686524635e-64,"PLA2G12A","Downregulated in Tumor"
5.60073766809318e-69,-1.11829004556085,0.299,0.575,1.21872051657708e-64,"MRPL34","Downregulated in Tumor"
7.24779165603153e-69,-4.89553914396804,0.005,0.164,1.57711946435246e-64,"PLPPR4","Downregulated in Tumor"
7.67928525936969e-69,-3.90889190689306,0.013,0.182,1.67101247243884e-64,"SOX9-AS1","Downregulated in Tumor"
8.90069381135349e-69,-2.25411993963915,0.062,0.274,1.93679097335052e-64,"ZNF626","Downregulated in Tumor"
1.30600006707014e-68,-3.3542980206762,0.021,0.198,2.84185614594463e-64,"SYT17","Downregulated in Tumor"
1.44727851823771e-68,-1.19813929773984,0.239,0.516,3.14927805568525e-64,"AGPAT5","Downregulated in Tumor"
1.5549330535338e-68,-1.02959025828512,0.312,0.592,3.38353432448956e-64,"LSM14A","Downregulated in Tumor"
2.30120539490633e-68,-2.62833470939052,0.04,0.235,5.00742293931618e-64,"CDK14","Downregulated in Tumor"
2.80100013888632e-68,-2.91130645982636,0.025,0.208,6.09497630221663e-64,"SYNPO","Downregulated in Tumor"
3.97797895144605e-68,-3.2641186728548,0.019,0.194,8.65608219834662e-64,"ARHGEF17","Downregulated in Tumor"
5.05979466691422e-68,-1.15118230929674,0.296,0.561,1.10101131952053e-63,"CLPP","Downregulated in Tumor"
1.06753247925056e-67,-5.49626896054751,0.003,0.157,2.32295067484922e-63,"TEX26","Downregulated in Tumor"
1.09195210192548e-67,-6.92544825167699,0.004,0.158,2.37608777378984e-63,"SLN","Downregulated in Tumor"
